epiweek,region,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,true_1,true_2,true_3,true_4,true_5,true_6,true_7,true_8,is_test
202231,KS,4.606184324999999,6.608972975,9.71383625,13.2946505,16.141649,18.483737249999997,20.118325375,20.231968625,1.0,2.0000000000000018,1.0,0.0,1.0,0.0,1.0,1.0,False
202231,KY,2.0163850675,2.714818975,3.793862715,6.998245075,9.9942877,12.55743985,13.881932775,14.98366063,4.0,3.0,4.0,4.0,8.000000000000004,5.0,10.0,4.0,False
202231,LA,8.546936825,15.621459499999998,24.5230665,32.02808425,36.72625275,38.84702125,40.64215275,41.34609075,13.0,8.0,11.0,10.0,16.0,19.0,18.0,47.0,False
202231,MA,2.202369675,3.0229742249999996,4.151537225,6.101960399999999,7.450721045,8.241430527499999,8.8995389,13.200649174999999,3.0,2.0,3.0,4.0,1.0,3.0,4.0,4.0,False
202231,MD,1.7640012350000003,1.85420885,3.2841035749999996,4.7910629,5.37546655,5.351161925,4.7548591125,5.7689512,5.0,6.000000000000002,4.0,0.0,3.0,8.0,3.0,6.000000000000002,False
202231,ME,0.46655814250000005,0.7569320575,0.92950242825,1.184171062425,1.3492138792500001,1.7994762350000002,2.753144175,3.634018375,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
202231,MI,3.4042453249999998,2.488132525,7.3043326749999995,13.379514749999998,17.186011999999998,18.67164525,20.48026625,24.736596499999997,3.0,2.0,2.0,1.0,8.999999999999993,2.0,7.0,4.0,False
202231,MN,4.9802417625,7.361392025,12.14180125,17.41575675,21.763651,25.57727175,28.4242515,28.29396475,5.0,3.552713678800501e-15,1.0000000000000036,1.0000000000000036,1.0000000000000036,3.552713678800501e-15,2.0,2.0,False
202231,MO,26.645933,32.272088249999996,38.760197500000004,45.391904000000004,51.125226749999996,55.71240175,58.009483499999995,57.397863,12.0,15.0,2.0,8.0,4.0,6.0,8.0,12.0,False
202231,MS,17.8809155,19.52247825,21.468466499999998,22.90284875,23.768049750000003,24.10505275,23.92559125,23.590480499999998,14.000000000000002,13.0,13.0,21.0,18.0,36.0,20.0,29.0,False
202231,MT,1.1345697925,1.6010616624999998,2.9335536749999997,4.35672115,5.450472400000001,6.115649249999999,6.674640875,7.401807425,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,False
202231,NC,3.277820575,4.15714235,6.700493590000001,9.9958901,10.117364725,9.98315745,9.3539563585,11.932644375,9.0,12.0,11.0,6.0,13.0,17.0,11.0,21.0,False
202231,ND,1.360179885,2.473819975,3.8926272,5.3298609500000005,6.269891099999999,6.481799025000001,5.932615575000001,6.325723474999999,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,False
202231,NE,5.787306175,7.5423995,10.33188075,13.312058875000002,16.030163,18.10500075,19.38353725,20.45825875,0.0,6.0,9.0,8.0,2.0,9.0,2.0,18.0,False
202231,NH,0.38184925,0.7596131125,1.01483127,1.3700947425,1.7074421375000002,1.9516104200000002,2.003545906845,2.214991675,0.0,0.0,0.0,0.0,0.0,3.0000000000000004,1.0,1.0,False
202231,NJ,17.809771499999997,17.146522875,18.6591065,21.43321125,23.95717175,26.4843155,28.76268675,29.202755999999997,9.0,7.0,12.0,7.999999999999993,7.0,10.0,15.0,21.0,False
202231,NM,1.80689359,1.7842477125,0.8060817600000001,1.3485596125,1.93332929,2.027596166,2.95579696,5.24379825,10.0,6.000000000000002,6.000000000000002,17.0,11.0,4.0,6.000000000000002,14.0,False
202231,NV,2.2547820874999998,2.72004355,3.784979425,5.254631825000001,6.210179,6.548109125,8.049689075,11.4816507075,0.0,1.0,5.0,7.0,1.0,8.0,11.0,15.0,False
202231,NY,8.975334675,8.556143650000001,11.977734175,16.9724585,20.3270245,21.106375999999997,19.2487771,23.45973825,11.000000000000014,16.0,24.0,23.0,15.0,20.0,21.0,28.0,False
202231,OH,4.8293852,8.19218855,13.718687,19.5627985,23.76359525,26.57462425,27.887614250000006,29.78783575,1.0,10.0,10.0,13.0,16.0,6.999999999999993,11.000000000000009,15.0,False
202231,OK,32.554355,44.06706125,58.679457,71.83256725,81.293895,88.491435,92.4190485,93.314419,11.0,4.0,8.0,6.999999999999993,11.0,12.000000000000009,6.0,8.0,False
202231,OR,0.7183435475,0.6563099625,0.9619916525000001,1.249126795,1.304289925,1.339311105,2.001024,3.02791145,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,False
202231,PA,20.68388925,25.232833,31.80719275,39.04695924999999,43.74758725,46.76822475,48.29312,49.8521725,26.999999999999993,38.0,22.999999999999993,29.000000000000007,37.0,32.0,34.0,45.0,False
202231,PR,12.00501575,11.83053375,12.297656875,12.4003865,12.355127750000001,12.041080375000002,11.615142,11.3597295,23.0,13.0,20.0,23.0,37.0,39.0,35.0,45.0,False
202231,RI,0.5171034400000001,0.5647053675000001,0.42861294749999995,0.3573570275,0.42451259375,0.7683891575,1.1578925199999999,1.42649312125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
202231,SC,7.651832349999999,7.989762525,9.00531925,9.780934,9.927231625000001,9.628514,8.982502175,8.952305625000001,6.0,3.0,3.0,9.0,7.0,9.0,17.0,18.0,False
202231,SD,7.0130420749999995,8.175970824999998,9.89135025,11.849552,13.448666000000001,14.816591249999998,15.628736750000002,15.4429765,7.0,7.0,7.0,7.0,7.0,7.0,7.0,10.0,False
202231,TN,18.79941825,20.2486845,23.24145025,26.558497250000002,29.145435,31.137375,32.36147375,32.52126625,16.0,13.0,15.0,14.0,20.0,17.0,32.0,38.0,False
202231,TX,76.57076599999999,101.701042,135.07779349999998,164.5339325,181.9310725,191.40292749999998,192.167095,183.71127,64.0,89.0,71.0,95.0,105.0,123.0,215.0,127.0,False
202231,US,568.6210425,596.71035,723.4994175,842.913665,915.008265,954.5072375,980.185045,1063.8333175000002,489.0,483.0,482.0,545.0,576.0,665.0,795.0,921.0,False
202231,UT,0.47585010875,0.8974286749999999,1.4220392949999998,1.8250472125000001,2.027788675,1.9278146624999999,1.9190155500000001,2.4423912249999997,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,False
202231,VA,19.546712,20.3814885,21.72401575,22.72634925,23.123717499999998,22.8897295,22.39586875,22.70088325,28.0,16.0,14.0,24.0,20.0,27.0,16.0,29.0,False
202231,VT,0.081332937925,0.19065590250000003,0.45449696625,0.8261022975,1.129426045,1.3037658125,1.240248445,1.8027735450000002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False
202231,WA,11.855294375,10.372827375,9.528640625,8.845434825,8.296951,7.182664149999999,5.662637625,5.837111775,15.0,11.999999999999998,7.0,17.0,10.0,16.0,7.0,11.0,False
202231,WI,11.476256350000002,14.53039675,18.9823665,23.2424845,27.41511875,30.71107475,33.46770125,33.75819075,1.0,1.0,2.0,3.0,0.0,0.0,3.999999999999997,1.0,False
202231,WV,0.9259664825,1.6224037525000001,3.4781061749999997,5.3874305,6.812604025000001,7.683313225,7.797587199999999,8.385102275,1.7763568394002505e-15,1.0,1.7763568394002505e-15,1.7763568394002505e-15,1.7763568394002505e-15,1.0,1.0,1.0,False
202231,WY,0.6120883025,0.7861237999999999,1.21559893,1.676429415,2.0440452500000004,2.3141997,2.487492225,2.6038807325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
202232,AK,0.549217115,0.454452101,0.6438424100000001,0.7720435135,0.9258730525,1.0401963975,0.97634427,0.772193472,1.0,1.0,0.0,5.0,0.0,0.0,2.0,0.0,False
202232,AL,6.26933895,6.35051205,7.4189214,8.5205885,8.8583386,8.6558396,8.3097718,8.407113625000001,4.999999999999998,10.0,13.0,12.0,22.0,19.0,28.0,42.0,False
202232,AR,8.4320665,10.5336632,13.679291374999998,16.105882625,18.0307975,19.23712875,20.29226825,21.54605,3.0,3.0,6.0,6.0,5.0,7.0,10.0,22.0,False
202232,AZ,6.223182164999999,11.5088109,20.0574025,26.6046375,28.866577500000002,27.961180500000005,29.132603250000003,36.97153225,14.0,16.0,14.0,4.0,7.0,9.0,10.0,13.0,False
202232,CA,32.29411975,27.275949499999996,26.879931499999998,27.96598975,27.426555,23.5374655,22.38630535,25.652811374999995,35.0,29.0,33.0,36.0,21.0,35.0,68.0,92.0,False
202232,CO,3.1910541325,5.345110755,9.791917625,15.64643375,20.52592975,24.443383249999997,27.73416375,30.495324,10.0,1.0,1.0,2.0,3.0,4.0,3.0,2.0,False
202232,CT,1.3042964599999998,1.2937330675,1.6303247250000001,2.6609519675,4.140873425,5.247721350000001,6.0031869350000004,7.684790725000001,2.0,8.0,4.0,3.0,5.0,3.0,2.0,2.0,False
