region,epiweek,is_test,pred_1,true_1,pred_2,true_2,pred_3,true_3,pred_4,true_4,target
AZ,202510,False,230.2544,176.00000000000006,222.06393,194.99999999999994,183.11514,187.0,109.0476,167.0,nhsn_c19_hosp
AR,202510,False,103.67859,105.0,109.21531,61.0,116.497635,77.0,113.11664,54.0,nhsn_c19_hosp
CA,202510,False,541.8029,576.0,420.56366,594.0000000000002,294.31744,576.0,211.6834,500.0,nhsn_c19_hosp
CO,202510,False,64.07116,104.0,50.269768,79.0,35.523308,72.0,23.55886,65.0,nhsn_c19_hosp
CT,202510,False,92.306,78.0,102.49902,79.0,102.01747,73.0,83.66623,65.0,nhsn_c19_hosp
DE,202510,False,23.116886,41.0,23.986187,25.0,26.259289,17.0,31.53669,22.0,nhsn_c19_hosp
DC,202510,False,18.55528,21.0,17.764921,19.000000000000007,18.028116,22.0,17.524828,17.999999999999993,nhsn_c19_hosp
FL,202510,False,351.68756,443.0,373.83795,396.0,432.31805,399.0,476.79108,365.0,nhsn_c19_hosp
GA,202510,False,299.3711,306.0,304.71643,279.0,295.8023,233.0000000000001,233.0304,199.0000000000001,nhsn_c19_hosp
ID,202510,False,35.10042,28.0,37.08421,27.0,37.298985,26.0,28.947914,32.0,nhsn_c19_hosp
IL,202510,False,459.28516,461.0,448.3116,361.0,457.2161,323.0,372.82535,345.0,nhsn_c19_hosp
IN,202510,False,214.69647,240.0,186.21912,207.0,166.34705,171.0,132.60782,143.0,nhsn_c19_hosp
IA,202510,False,77.41353,51.0,78.92954,47.0,80.76901,54.0,62.60381,42.0,nhsn_c19_hosp
KS,202510,False,113.218956,76.99999999999999,111.704765,62.0,114.37329,42.0,97.27503,42.0,nhsn_c19_hosp
KY,202510,False,155.93295,181.0,141.75072,135.0,157.05872,125.0,112.23326,107.0,nhsn_c19_hosp
LA,202510,False,148.5407,188.99999999999997,154.2192,171.0,142.87592,123.0,132.66129,120.0,nhsn_c19_hosp
ME,202510,False,9.71217,17.0,8.967308,7.0,9.185062,3.0,10.524975,4.0,nhsn_c19_hosp
MD,202510,False,120.878044,139.0,102.58509,148.0,89.053795,142.0,59.92321,116.99999999999997,nhsn_c19_hosp
MA,202510,False,212.0944,148.0,208.84254,161.0,187.79561,170.0,180.093,131.0,nhsn_c19_hosp
MI,202510,False,271.56412,223.0,225.03133,332.0,203.36147,375.0,150.5512,251.0,nhsn_c19_hosp
MN,202510,False,90.45255,113.0,78.40821,76.0,75.544304,79.0,59.973503,79.0,nhsn_c19_hosp
MS,202510,False,99.60932,136.0,97.03656,105.0,88.49909,74.0,74.928024,71.0,nhsn_c19_hosp
MO,202510,False,219.02248,188.0,201.61464,186.0,173.95918,133.0,114.02822,117.0,nhsn_c19_hosp
MT,202510,False,22.500591,28.0,27.463871,19.0,26.675987,12.0,25.553417,13.0,nhsn_c19_hosp
NE,202510,False,44.215363,38.0,42.40811,23.0,41.46482,36.0,29.58491,24.0,nhsn_c19_hosp
NV,202510,False,5.378674,34.0,2.4568906,39.0,14.4207945,34.99999999999997,42.773716,25.99999999999997,nhsn_c19_hosp
NH,202510,False,39.680256,26.0,32.0743,28.0,28.087278,22.0,24.598066,14.0,nhsn_c19_hosp
NJ,202510,False,351.41452,297.0,329.48615,311.0,316.9831,276.0,267.86447,268.99999999999994,nhsn_c19_hosp
NM,202510,False,42.661083,19.0,46.67265,25.0,60.022095,39.0,67.763435,33.0,nhsn_c19_hosp
NY,202510,False,681.4418,725.0000000000001,747.78033,782.0000000000001,803.38354,830.0,771.15515,727.0,nhsn_c19_hosp
NC,202510,False,357.24222,385.0,370.26373,376.0,398.9381,291.0,429.18582,344.0,nhsn_c19_hosp
ND,202510,False,23.687885,31.0,22.734175,20.0,21.139345,13.0,19.096148,17.0,nhsn_c19_hosp
OH,202510,False,401.15115,395.0,368.94516,350.0,341.6603,286.0,271.87698,241.0,nhsn_c19_hosp
OK,202510,False,67.55035,113.0,72.38978,97.0,95.56652,107.0,90.9737,98.0,nhsn_c19_hosp
OR,202510,False,51.765965,46.0,51.968296,37.00000000000003,55.662937,41.0,48.94927,42.0,nhsn_c19_hosp
PA,202510,False,781.776,730.0,743.23083,619.0,676.76324,620.0,561.81104,426.0,nhsn_c19_hosp
RI,202510,False,28.126371,31.0,20.613535,39.0,15.751113,32.0,6.117148,23.0,nhsn_c19_hosp
SC,202510,False,261.77924,161.0,252.34926,156.0,278.30148,135.0,287.59875,149.0,nhsn_c19_hosp
SD,202510,False,11.643304,9.999999999999993,10.821195,25.0,10.492032,16.999999999999993,9.541215,13.0,nhsn_c19_hosp
TN,202510,False,263.37613,265.0,272.88336,223.0,288.22284,182.0,320.5056,168.0,nhsn_c19_hosp
TX,202510,False,758.1536,618.0,766.711,591.0,869.53204,534.0,929.2906,451.0,nhsn_c19_hosp
UT,202510,False,60.072517,41.0,60.80574,31.0,67.61638,46.0,71.5175,20.0,nhsn_c19_hosp
VT,202510,False,13.29919,10.0,13.743703,14.0,14.489755,3.0,16.288801,6.0,nhsn_c19_hosp
VA,202510,False,238.87108,217.0,236.13423,188.0,232.7798,181.0,206.93892,165.0,nhsn_c19_hosp
WA,202510,False,69.32511,68.0,49.40464,66.0,45.407387,72.0,37.54801,47.0,nhsn_c19_hosp
WV,202510,False,87.73461,61.0,84.287476,63.0,81.506874,59.0,64.45085,49.0,nhsn_c19_hosp
WI,202510,False,137.73172,146.0,114.98215,140.0,104.7034,112.0,55.201992,113.0,nhsn_c19_hosp
WY,202510,False,12.461126,20.0,12.398079,20.0,12.693899,17.0,12.883099,9.0,nhsn_c19_hosp
PR,202510,False,97.97643,98.0,107.8447,58.0,112.35436,47.0,117.09695,68.0,nhsn_c19_hosp
HI,202510,False,23.632797,8.0,25.559425,17.0,27.138992,13.0,31.243492,14.0,nhsn_c19_hosp
US,202510,False,9285.04,8933.999999999998,8398.173,8353.999999999998,7324.371,7759.0,5441.1396,6772.0,nhsn_c19_hosp
AL,202511,False,306.4023,232.0,309.35217,195.0,355.01675,139.0,434.60202,118.0,nhsn_c19_hosp
AK,202511,False,19.28009,10.0,20.036428,8.0,19.590769,7.0,19.809078,4.0,nhsn_c19_hosp
AZ,202511,False,172.199,195.0,153.94458,187.0,123.15958,167.00000000000006,63.7894,52.99999999999994,nhsn_c19_hosp
AR,202511,False,101.896484,61.0,103.69666,77.0,107.52798,54.00000000000003,90.89478,41.0,nhsn_c19_hosp
CA,202511,False,540.0056,594.0,432.8018,576.0,306.61124,500.0,158.56801,613.0,nhsn_c19_hosp
CO,202511,False,107.826546,79.00000000000003,97.50593,72.0,91.32961,65.0,92.335686,55.0,nhsn_c19_hosp
CT,202511,False,73.06426,79.0,79.26522,73.0,76.980354,65.0,68.061134,63.99999999999997,nhsn_c19_hosp
DE,202511,False,38.64431,25.0,40.367107,17.0,44.328686,22.0,51.424103,18.0,nhsn_c19_hosp
DC,202511,False,19.246326,19.0,18.876564,21.999999999999993,20.141434,18.0,21.034084,18.0,nhsn_c19_hosp
FL,202511,False,516.4884,396.0,542.6621,399.0,612.5559,365.0,628.1256,306.0,nhsn_c19_hosp
GA,202511,False,306.5222,279.0,310.5289,233.0,334.98788,199.0,255.10738,169.0,nhsn_c19_hosp
ID,202511,False,31.857311,27.0,33.763668,26.0,31.58839,32.0,23.36229,20.0,nhsn_c19_hosp
IL,202511,False,453.8172,361.0,453.52734,323.0,474.8779,345.0,404.40317,249.0,nhsn_c19_hosp
IN,202511,False,217.22256,207.0,197.79388,171.0,173.11441,143.0,131.41104,101.0,nhsn_c19_hosp
IA,202511,False,59.944168,47.0,55.122772,54.0,48.939407,42.0,29.100222,23.0,nhsn_c19_hosp
KS,202511,False,83.73236,62.0,82.40325,42.0,81.2425,42.0,62.102158,37.0,nhsn_c19_hosp
KY,202511,False,142.49693,135.0,117.43373,125.0,119.644455,107.0,83.984055,91.0,nhsn_c19_hosp
LA,202511,False,195.98015,171.0,198.2402,123.0,209.9325,120.0,217.98471,95.0,nhsn_c19_hosp
ME,202511,False,18.167667,7.000000000000007,17.5113,3.0,17.863083,4.0,20.77824,6.0,nhsn_c19_hosp
MD,202511,False,117.19195,148.0,110.85404,142.0,107.67376,116.99999999999997,89.01673,101.0,nhsn_c19_hosp
MA,202511,False,137.12474,161.0,122.062996,170.0,99.73075,131.0,98.28959,128.0,nhsn_c19_hosp
MI,202511,False,196.2976,332.0,135.0289,375.0,98.46157,251.0,33.57534,253.99999999999994,nhsn_c19_hosp
MN,202511,False,110.2539,76.0,94.08431,79.0,91.952934,79.0,83.241615,99.0,nhsn_c19_hosp
MS,202511,False,119.392815,105.0,135.36807,74.0,135.51515,71.0,136.5483,46.0,nhsn_c19_hosp
MO,202511,False,177.56013,186.0,191.6263,133.0,169.50374,117.0,109.82878,89.0,nhsn_c19_hosp
MT,202511,False,33.32933,19.0,37.34439,12.0,37.854965,13.0,38.00064,14.0,nhsn_c19_hosp
NE,202511,False,33.922592,23.0,31.907,36.0,30.915575,24.0,20.18912,27.0,nhsn_c19_hosp
NV,202511,False,10.277089,39.0,17.53327,35.0,10.255116,26.0,15.218104,27.0,nhsn_c19_hosp
NH,202511,False,26.764141,28.0,21.030464,22.0,17.593246,14.0,12.10643,21.0,nhsn_c19_hosp
NJ,202511,False,291.46106,311.0,268.3221,276.0,255.75385,269.00000000000006,220.09424,269.99999999999994,nhsn_c19_hosp
NM,202511,False,18.790257,25.0,28.390392,39.0,37.30808,33.0,40.183086,29.0,nhsn_c19_hosp
NY,202511,False,638.138,782.0,696.44165,830.0,743.38776,727.0,716.19855,716.9999999999999,nhsn_c19_hosp
NC,202511,False,404.45007,376.0,432.18872,291.0,467.40198,344.0,507.09256,214.0,nhsn_c19_hosp
ND,202511,False,27.639595,20.0,28.12434,13.0,28.75068,17.0,32.716827,5.0,nhsn_c19_hosp
OH,202511,False,347.95218,350.0,323.99973,286.0,312.75723,241.0,253.44118,220.0,nhsn_c19_hosp
OK,202511,False,49.54406,97.0,61.39791,107.0,90.01266,98.0,91.43478,91.0,nhsn_c19_hosp
OR,202511,False,43.779987,37.0,46.175083,41.0,49.577747,42.0,40.88695,46.0,nhsn_c19_hosp
PA,202511,False,697.57434,619.0,658.3019,620.0,593.81665,426.0,510.80823,352.0,nhsn_c19_hosp
RI,202511,False,29.254396,39.0,26.46107,32.0,25.859018,23.0,22.431921,22.0,nhsn_c19_hosp
SC,202511,False,214.64847,156.0,215.13748,135.0,245.83203,149.0,247.02283,100.0,nhsn_c19_hosp
SD,202511,False,9.640624,25.0,7.0021315,16.999999999999993,4.2739973,13.0,0.08112641,16.999999999999993,nhsn_c19_hosp
TN,202511,False,242.70538,223.0,256.77435,182.0,272.35797,168.0,299.15594,121.0,nhsn_c19_hosp
TX,202511,False,747.79114,591.0,783.2771,534.0,871.63416,451.0,956.57367,430.0,nhsn_c19_hosp
UT,202511,False,47.66258,31.0,47.84734,45.999999999999986,51.683987,20.0,59.098003,37.0,nhsn_c19_hosp
VT,202511,False,8.925183,14.0,10.205976,3.0,11.217948,6.0,13.072774,11.0,nhsn_c19_hosp
VA,202511,False,219.10971,188.0,224.99084,181.0,216.73895,165.0,186.75876,136.0,nhsn_c19_hosp
WA,202511,False,63.336975,66.0,40.435516,72.0,40.118744,47.0,31.285309,55.0,nhsn_c19_hosp
WV,202511,False,51.000137,63.0,54.817513,59.0,45.321846,49.0,27.122246,32.0,nhsn_c19_hosp
WI,202511,False,111.50846,140.0,97.12144,112.0,91.59052,113.0,63.569527,91.0,nhsn_c19_hosp
WY,202511,False,16.314697,20.0,20.724857,17.0,22.679869,9.0,21.862028,10.0,nhsn_c19_hosp
PR,202511,False,84.84765,58.0,103.09029,47.0,114.34119,68.0,119.57709,82.0,nhsn_c19_hosp
HI,202511,False,17.257517,17.000000000000014,21.303675,12.999999999999986,20.308977,14.0,19.436846,12.0,nhsn_c19_hosp
US,202511,False,9050.398,8354.0,8440.307,7758.999999999998,6933.848,6772.0,5820.8257,5987.0,nhsn_c19_hosp
AL,202512,False,270.75296,195.0,288.82556,139.0,336.5927,118.0,426.83774,103.0,nhsn_c19_hosp
AK,202512,False,15.1587,8.0,15.401586,7.0,14.154479,4.0000000000000036,10.857377,7.0,nhsn_c19_hosp
AZ,202512,False,166.91844,187.0,162.73494,167.0,137.39732,53.0,81.146385,141.0,nhsn_c19_hosp
AR,202512,False,89.44215,77.0,78.34896,54.0,88.37815,41.0,86.91592,32.0,nhsn_c19_hosp
CA,202512,False,574.64526,576.0,453.59903,500.0,374.04678,613.0,204.84097,525.0,nhsn_c19_hosp
CO,202512,False,101.31566,72.0,87.14053,65.0,78.67868,55.0,90.86363,56.0,nhsn_c19_hosp
CT,202512,False,66.42531,73.0,72.38765,65.0,73.11186,64.0,67.26146,58.0,nhsn_c19_hosp
DE,202512,False,26.870777,17.0,28.809093,22.0,30.642773,18.000000000000007,34.60386,14.0,nhsn_c19_hosp
DC,202512,False,19.435658,22.0,20.654518,18.000000000000007,19.957912,18.000000000000007,17.08928,8.0,nhsn_c19_hosp
FL,202512,False,620.73865,399.0,688.8353,365.0,758.48596,306.0,744.728,317.0,nhsn_c19_hosp
GA,202512,False,278.00803,233.0,285.9805,199.0,320.4113,169.0000000000001,246.71323,150.9999999999999,nhsn_c19_hosp
ID,202512,False,32.988335,26.0,31.026566,32.0,28.90881,20.0,19.813152,16.0,nhsn_c19_hosp
IL,202512,False,362.1532,323.0,367.57703,345.0,376.68616,249.0,300.90088,201.0,nhsn_c19_hosp
IN,202512,False,212.55197,171.0,198.05731,143.0,168.66882,101.0,122.563194,84.0,nhsn_c19_hosp
IA,202512,False,43.24617,54.0,42.513046,42.0,39.357666,23.0,21.007418,34.0,nhsn_c19_hosp
KS,202512,False,58.84614,42.0,61.202557,42.0,66.13842,37.0,53.159863,25.0,nhsn_c19_hosp
KY,202512,False,104.93119,125.0,74.00669,107.0,68.59171,91.0,14.421945,68.0,nhsn_c19_hosp
LA,202512,False,222.02235,123.0,210.119,120.0,216.48793,95.0,226.97131,83.0,nhsn_c19_hosp
ME,202512,False,3.6669176,3.0,3.5130327,4.0,0.78357863,6.0,0.66665053,5.0,nhsn_c19_hosp
MD,202512,False,144.37732,142.0,148.65216,117.00000000000003,148.34189,101.0,144.37567,83.0,nhsn_c19_hosp
MA,202512,False,141.95445,170.0,131.42195,131.0,125.70522,128.0,125.17315,145.0,nhsn_c19_hosp
MI,202512,False,291.21082,375.0,251.92273,251.0,240.80173,254.0,195.30936,319.0,nhsn_c19_hosp
MN,202512,False,84.96346,79.0,71.32087,79.0,57.9978,99.0,45.561672,87.0,nhsn_c19_hosp
MS,202512,False,116.31531,74.0,126.56056,71.0,123.052895,46.000000000000014,136.12936,52.0,nhsn_c19_hosp
MO,202512,False,184.27853,133.0,198.55219,117.0,203.40997,89.0,193.4744,92.0,nhsn_c19_hosp
MT,202512,False,28.65759,12.0,31.787897,13.0,32.10032,14.0,30.952555,7.0,nhsn_c19_hosp
NE,202512,False,27.360186,36.0,13.498247,24.0,8.272989,27.0,0.42871302,22.0,nhsn_c19_hosp
NV,202512,False,40.81801,35.0,40.098312,26.0,35.24469,27.0,17.39134,30.99999999999997,nhsn_c19_hosp
NH,202512,False,26.152126,22.0,21.034145,14.0,17.510067,21.0,12.113576,19.0,nhsn_c19_hosp
NJ,202512,False,267.93427,276.0,282.10745,269.0,280.3603,270.0,216.05017,270.0,nhsn_c19_hosp
NM,202512,False,27.943647,39.0,30.378439,33.0,34.370075,29.0,32.14622,22.0,nhsn_c19_hosp
NY,202512,False,725.6331,830.0,781.56854,726.9999999999999,835.1335,717.0,790.3107,707.0,nhsn_c19_hosp
NC,202512,False,359.6009,291.0,390.5109,344.0,435.0085,214.0,458.98444,219.0,nhsn_c19_hosp
ND,202512,False,17.9061,13.0,19.821928,17.0,17.864725,5.0,15.609929,7.0,nhsn_c19_hosp
OH,202512,False,291.7099,286.0,276.06897,241.0,262.75568,220.0,208.09828,197.0,nhsn_c19_hosp
OK,202512,False,114.21123,107.0,104.84973,98.0,121.66321,91.0,109.08194,82.0,nhsn_c19_hosp
OR,202512,False,39.610394,40.99999999999997,37.144115,42.0,35.767223,46.0,27.345531,44.0,nhsn_c19_hosp
PA,202512,False,580.4356,620.0,553.1886,426.0,501.8436,352.0,417.82217,330.0,nhsn_c19_hosp
RI,202512,False,33.560913,32.0,33.24541,23.0,35.856766,22.0,36.96516,24.0,nhsn_c19_hosp
SC,202512,False,197.87068,135.0,197.01675,149.0,224.82956,100.0,235.43777,110.0,nhsn_c19_hosp
SD,202512,False,9.638184,17.0,12.769413,13.000000000000007,14.198635,17.0,10.316235,14.0,nhsn_c19_hosp
TN,202512,False,226.11903,182.0,223.24443,168.0,213.14458,121.0,232.86044,109.0,nhsn_c19_hosp
TX,202512,False,705.6293,534.0,743.46533,451.0,877.0217,430.0,1001.8786,401.0,nhsn_c19_hosp
UT,202512,False,33.16112,45.999999999999986,31.429022,20.0,30.219564,37.0,33.365757,20.0,nhsn_c19_hosp
VT,202512,False,12.742957,3.0,14.208257,6.0,15.552688,11.0,17.563438,10.0,nhsn_c19_hosp
VA,202512,False,203.30278,181.0,193.13408,165.0,171.7816,136.0,128.65611,118.00000000000006,nhsn_c19_hosp
WA,202512,False,55.062706,72.0,48.36773,47.0,56.670708,55.0,54.267815,57.0,nhsn_c19_hosp
WV,202512,False,73.12945,59.0,65.57774,48.999999999999986,54.934193,32.0,40.223095,27.0,nhsn_c19_hosp
WI,202512,False,110.64296,112.0,87.570694,113.0,85.50026,91.0,69.68648,92.0,nhsn_c19_hosp
WY,202512,False,24.890507,17.0,29.79315,9.0,33.379818,10.0,35.204212,5.0,nhsn_c19_hosp
PR,202512,False,83.03021,47.0,83.85991,68.0,85.63312,82.0,91.07967,71.0,nhsn_c19_hosp
HI,202512,False,24.376057,13.0,23.621449,14.0,22.429173,12.0,21.668278,18.0,nhsn_c19_hosp
US,202512,False,8544.827,7759.0,7873.995,6772.0,6623.8926,5987.0,4943.5566,5740.0,nhsn_c19_hosp
AL,202513,False,161.25757,139.0,119.6585,118.0,80.13702,103.0,36.87951,84.0,nhsn_c19_hosp
AK,202513,False,11.465228,7.0,9.441873,4.0000000000000036,8.186286,7.0,6.678366,6.0,nhsn_c19_hosp
AZ,202513,False,193.38853,167.0,210.53676,52.99999999999994,197.93266,141.0,158.36537,109.0,nhsn_c19_hosp
AR,202513,False,71.23924,54.0,68.38249,41.0,68.97061,32.0,71.47586,25.0,nhsn_c19_hosp
CA,202513,False,592.3942,500.0,591.0435,613.0,636.4687,525.0,825.4975,528.0,nhsn_c19_hosp
CO,202513,False,71.87349,65.0,77.24864,55.0,86.731674,56.0,113.401474,38.0,nhsn_c19_hosp
CT,202513,False,45.673428,65.00000000000003,56.222027,64.0,62.02383,58.0,78.78678,98.0,nhsn_c19_hosp
DE,202513,False,8.746808,22.0,7.89092,18.000000000000007,7.5517936,14.0,4.2710013,13.0,nhsn_c19_hosp
DC,202513,False,18.570805,18.0,19.07526,18.0,17.366795,8.0,14.821698,7.0,nhsn_c19_hosp
FL,202513,False,562.98615,365.0,577.6097,306.0,936.24493,317.0,1739.9034,316.0,nhsn_c19_hosp
GA,202513,False,166.77393,199.0,52.844368,169.0,24.57763,151.0,29.38787,160.0,nhsn_c19_hosp
ID,202513,False,24.558226,32.0,26.270773,20.0,28.983889,16.0,30.891321,21.0,nhsn_c19_hosp
IL,202513,False,273.18506,345.0,297.74524,249.0,344.96716,201.0,448.4235,204.0,nhsn_c19_hosp
IN,202513,False,172.56665,143.0,153.48666,101.0,182.1706,84.0,236.95808,79.0,nhsn_c19_hosp
IA,202513,False,50.145382,42.0,54.254665,23.0,67.62098,34.0,87.43443,46.0,nhsn_c19_hosp
KS,202513,False,43.545128,42.0,27.040033,37.0,27.540766,25.0,9.413659,25.0,nhsn_c19_hosp
KY,202513,False,152.69585,107.0,121.23582,91.0,132.73964,68.0,144.36937,67.0,nhsn_c19_hosp
LA,202513,False,77.505905,120.0,82.86305,95.0,126.13304,83.0,184.25232,79.0,nhsn_c19_hosp
ME,202513,False,4.011515,4.0,0.31020603,6.0,0.18014012,5.0,6.7960563,8.0,nhsn_c19_hosp
MD,202513,False,96.248856,116.99999999999997,85.19017,101.0,106.13466,83.0,183.40533,73.0,nhsn_c19_hosp
MA,202513,False,96.90045,131.0,110.64636,128.0,162.75302,145.0,227.37823,140.0,nhsn_c19_hosp
MI,202513,False,342.77313,251.0,300.8105,254.0,308.20062,319.0,366.7687,203.0,nhsn_c19_hosp
MN,202513,False,75.83483,79.0,77.33614,99.0,82.28608,87.0,101.14593,66.0,nhsn_c19_hosp
MS,202513,False,95.42662,71.0,100.66484,45.999999999999986,91.00851,52.0,51.70636,34.000000000000014,nhsn_c19_hosp
MO,202513,False,126.634834,117.0,156.28568,89.0,143.62643,92.0,175.26245,67.0,nhsn_c19_hosp
MT,202513,False,22.65432,13.0,21.880901,14.0,15.839787,7.0,9.774883,7.0,nhsn_c19_hosp
NE,202513,False,25.33588,24.0,29.532612,27.0,34.329105,22.0,36.8066,23.0,nhsn_c19_hosp
NV,202513,False,10.843771,26.00000000000003,18.52712,26.99999999999997,22.735876,31.00000000000003,23.130148,39.0,nhsn_c19_hosp
NH,202513,False,18.75373,14.0,16.593441,21.0,18.644188,19.0,24.082317,15.0,nhsn_c19_hosp
NJ,202513,False,271.49207,269.00000000000006,203.49385,270.0,187.07893,270.0,231.69908,220.00000000000006,nhsn_c19_hosp
NM,202513,False,39.192608,33.0,44.564922,29.0,43.4042,22.0,44.825275,27.0,nhsn_c19_hosp
NY,202513,False,718.22076,726.9999999999999,716.1556,717.0,755.2922,707.0,976.8571,691.9999999999999,nhsn_c19_hosp
NC,202513,False,222.58368,344.0,193.37473,214.0,154.22531,219.0,182.77246,179.0,nhsn_c19_hosp
ND,202513,False,13.657902,17.0,10.33712,5.0,8.837139,7.0,5.7784843,12.0,nhsn_c19_hosp
OH,202513,False,280.03128,241.0,228.07762,220.0,248.42448,197.0,334.5815,170.0,nhsn_c19_hosp
OK,202513,False,96.93631,98.0,111.14096,91.0,132.21913,82.0,183.52322,84.0,nhsn_c19_hosp
OR,202513,False,38.121838,42.0,31.725353,46.0,29.176357,44.0,37.723537,41.0,nhsn_c19_hosp
PA,202513,False,543.3137,426.0,489.2974,352.0,535.74884,330.0,619.57623,340.0,nhsn_c19_hosp
RI,202513,False,32.200336,23.0,34.887436,22.0,40.604557,24.0,56.134228,31.0,nhsn_c19_hosp
SC,202513,False,101.989136,149.0,73.89284,100.0,89.389175,110.0,153.32211,89.99999999999997,nhsn_c19_hosp
SD,202513,False,15.464683,13.0,14.615386,17.0,14.819903,14.0,12.639293,9.0,nhsn_c19_hosp
TN,202513,False,185.55101,168.0,166.67099,121.0,145.78035,109.0,85.0376,98.0,nhsn_c19_hosp
TX,202513,False,494.83496,451.0,395.3485,430.0,502.53748,401.0,700.3965,368.0000000000002,nhsn_c19_hosp
UT,202513,False,42.20743,20.0,36.504696,37.0,41.52695,20.0,31.799097,26.0,nhsn_c19_hosp
VT,202513,False,4.617637,6.0,4.645124,11.0,5.525989,10.0,4.0400577,6.0,nhsn_c19_hosp
VA,202513,False,162.30434,165.0,128.22456,136.0,97.12978,118.0,108.25738,105.0,nhsn_c19_hosp
WA,202513,False,76.45117,47.0,63.743626,55.0,79.09393,57.0,76.13382,71.0,nhsn_c19_hosp
WV,202513,False,47.35788,48.999999999999986,41.535835,32.0,42.552322,27.0,54.185562,40.0,nhsn_c19_hosp
WI,202513,False,111.21247,113.0,107.034706,91.0,116.72813,92.0,148.4884,83.0,nhsn_c19_hosp
WY,202513,False,18.625187,9.0,20.719568,10.0,22.407091,5.0,24.038769,13.0,nhsn_c19_hosp
PR,202513,False,54.791416,68.0,60.329998,82.0,63.802464,71.0,72.49119,86.0,nhsn_c19_hosp
HI,202513,False,19.892761,14.0,19.8525,12.0,17.943123,18.0,15.380067,21.0,nhsn_c19_hosp
US,202513,False,6551.6455,6772.0,6495.417,5987.0,6458.044,5740.0,9137.246,5394.0,nhsn_c19_hosp
AL,202514,False,144.4875,118.0,95.58701,103.0,9.635811,84.0,72.598045,87.0,nhsn_c19_hosp
AK,202514,False,6.681293,3.9999999999999964,5.719768,7.0,4.6927257,6.0,3.951578,8.0,nhsn_c19_hosp
AZ,202514,False,193.1488,53.0,199.20401,141.0,192.0228,108.99999999999994,172.19897,68.0,nhsn_c19_hosp
AR,202514,False,67.86301,41.0,44.56256,32.0,39.55287,25.0,42.886276,26.0,nhsn_c19_hosp
CA,202514,False,676.9003,613.0,596.117,525.0,646.96893,528.0,873.2016,483.0,nhsn_c19_hosp
CO,202514,False,65.0589,55.0,65.41034,56.0,68.37311,38.0,95.93997,42.0,nhsn_c19_hosp
CT,202514,False,49.40734,64.0,39.87928,58.0,48.52117,98.0,70.83007,59.99999999999997,nhsn_c19_hosp
DE,202514,False,19.505531,17.999999999999993,12.566647,14.0,14.483898,13.0,18.02703,8.0,nhsn_c19_hosp
DC,202514,False,16.098497,18.0,12.143954,8.000000000000007,12.67382,6.999999999999993,12.763652,8.000000000000007,nhsn_c19_hosp
FL,202514,False,612.9104,306.0,611.9863,317.0000000000002,882.124,316.0,1583.6913,310.0,nhsn_c19_hosp
GA,202514,False,316.10483,168.9999999999999,135.18118,151.0,56.559902,160.0000000000001,8.014063,103.00000000000011,nhsn_c19_hosp
ID,202514,False,35.056202,20.0,35.816284,16.0,43.163586,21.0,51.582893,18.0,nhsn_c19_hosp
IL,202514,False,256.62842,249.0,256.97363,201.0,265.9654,204.0,356.19794,145.0,nhsn_c19_hosp
IN,202514,False,148.86111,101.0,129.68713,84.0,158.43536,79.00000000000006,217.70337,84.0,nhsn_c19_hosp
IA,202514,False,42.927097,23.0,51.21346,34.0,61.03371,46.0,86.93398,38.0,nhsn_c19_hosp
KS,202514,False,37.72042,37.0,22.43183,25.0,24.027853,25.0,12.238105,22.0,nhsn_c19_hosp
KY,202514,False,141.32016,91.0,101.84546,68.0,113.16507,67.0,134.04794,48.0,nhsn_c19_hosp
LA,202514,False,86.536545,95.0,53.063763,83.0,94.88701,79.0,170.89366,80.0,nhsn_c19_hosp
ME,202514,False,4.0339136,6.0,1.0889217,5.0,1.5544597,8.0,2.0457675,5.0,nhsn_c19_hosp
MD,202514,False,71.43774,101.0,56.424187,83.0,69.575096,73.0,136.45486,50.0,nhsn_c19_hosp
MA,202514,False,124.52523,128.0,117.034966,145.0,152.7623,140.0,204.80887,125.0,nhsn_c19_hosp
MI,202514,False,278.4018,254.0,243.51921,319.00000000000006,282.97025,203.0,341.15164,239.0,nhsn_c19_hosp
MN,202514,False,85.18878,99.0,82.14198,87.0,88.895065,66.0,112.049286,52.0,nhsn_c19_hosp
MS,202514,False,52.36658,46.0,43.450832,52.0,32.0844,34.0,0.510412,25.0,nhsn_c19_hosp
MO,202514,False,101.36148,89.0,117.63269,92.0,126.06818,67.0,135.96057,61.0,nhsn_c19_hosp
MT,202514,False,18.082232,14.0,18.144503,7.0,13.956896,7.0,9.855158,7.0,nhsn_c19_hosp
NE,202514,False,24.96649,27.0,28.76412,22.0,34.651997,23.0,39.781986,10.0,nhsn_c19_hosp
NV,202514,False,5.2550826,27.0,9.495333,30.99999999999997,7.6645064,39.0,0.8555618,25.0,nhsn_c19_hosp
NH,202514,False,16.631275,21.0,13.871113,19.0,16.187763,15.0,18.626057,16.0,nhsn_c19_hosp
NJ,202514,False,252.23444,270.00000000000006,185.61475,270.00000000000006,171.69897,220.0,249.74106,196.0,nhsn_c19_hosp
NM,202514,False,36.54057,29.0,45.069134,22.0,48.228626,27.0,45.76653,26.0,nhsn_c19_hosp
NY,202514,False,603.00916,717.0,558.88904,707.0,600.4447,692.0,808.51404,589.0,nhsn_c19_hosp
